country,country_code,year,total,coal,oil,gas,cement,flaring,other,population,per_capita,temp_change
Slovakia,SVK,2000,41.135935,17.767685,7.425486,13.653135,1.190452,0.025183,1.073994,5388720,7.650792,1.626
Slovakia,SVK,2001,43.220929,18.386205,8.031961,14.410537,1.209315,0.025041,1.157869,5378867,8.038925,1.241
Slovakia,SVK,2002,41.960933,17.99483,8.047044,13.514282,1.16524,0.025336,1.214201,5376912,7.806386,1.38
Slovakia,SVK,2003,42.293771,18.933751,8.133139,13.144154,0.921647,0.026315,1.134766,5373374,7.869522,0.653
Slovakia,SVK,2004,42.780235,18.991205,8.365272,12.906505,1.216842,0.026128,1.274284,5372280,7.959216,0.549
Slovakia,SVK,2005,42.788856,17.752234,9.323907,13.147241,1.256398,0.023239,1.285836,5372807,7.958878,0.397
Slovakia,SVK,2006,42.552108,18.761906,8.928727,12.239938,1.389148,0.020046,1.212343,5373054,7.913381,0.627
Slovakia,SVK,2007,40.968268,17.560756,9.297181,11.382871,1.484933,0.018565,1.223961,5374622,7.61721,2.147
Slovakia,SVK,2008,41.359045,17.059462,9.628433,11.772301,1.603859,0.020863,1.274127,5379233,7.685218,1.53
Slovakia,SVK,2009,37.622061,16.026508,9.004032,10.409862,1.21315,0.022556,0.945953,5386406,6.981365,1.496
Slovakia,SVK,2010,38.403931,16.050049,9.333886,11.049382,0.859919,0.021204,1.089492,5391428,7.116552,0.68
Slovakia,SVK,2011,37.984837,16.303342,8.862554,10.424417,1.261791,0.020042,1.112692,5398384,7.03074,0.84
Slovakia,SVK,2012,35.910395,14.579966,9.122447,10.060666,1.095925,0.019023,1.032368,5407579,6.638661,1.57
Slovakia,SVK,2013,35.565563,14.276064,8.991892,10.235812,1.13527,0.019616,0.906909,5413393,6.568288,0.948
Slovakia,SVK,2014,33.656215,14.08355,8.866419,8.485533,1.26676,0.02767,0.926283,5418649,6.210128,2.315
Slovakia,SVK,2015,34.468229,13.918411,9.651327,8.713932,1.30857,0.020785,0.855204,5423801,6.354242,2.099
Slovakia,SVK,2016,34.912876,13.828549,10.024989,8.849289,1.340952,0.019828,0.849269,5430798,6.428203,1.925
Slovakia,SVK,2017,36.112652,14.284374,10.13604,9.389796,1.367054,0.022694,0.912695,5439232,6.639067,1.253
Slovakia,SVK,2018,36.102971,14.206341,10.23418,9.358968,1.346682,0.01973,0.93707,5446771,6.628357,2.54
Slovakia,SVK,2019,33.776188,11.778465,10.319318,9.369659,1.404269,0.01908,0.885396,5454147,6.193007,2.423
Slovakia,SVK,2020,31.094728,9.955995,9.610438,9.287948,1.443145,0.013168,0.784032,5458827,5.698469,2.03
Slovakia,SVK,2021,35.308218,12.579047,10.094408,10.394417,1.443145,0.013168,0.784032,5447247,6.4814,1.29
Slovenia,SVN,1961,4.549845,3.379379,0.931899,0.038723,0.199844,0,,1594131,2.819644,
Slovenia,SVN,1962,4.668274,3.387004,1.028734,0.039752,0.212785,0,,1603649,2.868576,
Slovenia,SVN,1963,5.193073,3.704354,1.200722,0.048875,0.239122,0,,1616971,3.164268,
Slovenia,SVN,1964,5.885089,4.115818,1.449985,0.066201,0.253085,0,,1632114,3.555715,
Slovenia,SVN,1965,6.056016,3.908382,1.803714,0.093474,0.250446,0,,1649160,3.627545,
Slovenia,SVN,1966,6.000508,3.596651,2.054162,0.096051,0.253644,0,,1669905,3.562179,
Slovenia,SVN,1967,6.061916,3.136472,2.574223,0.105528,0.245694,0,,1689528,3.566211,
Slovenia,SVN,1968,6.482711,3.064968,3.018123,0.128242,0.271377,0,,1704546,3.781201,
Slovenia,SVN,1969,6.721494,2.994142,3.289023,0.157677,0.280652,0,,1713874,3.889378,
Slovenia,SVN,1970,8.788722,3.852096,4.413145,0.213962,0.309519,0,,1724891,5.047259,
Slovenia,SVN,1971,9.465385,4.328824,4.537445,0.249908,0.349208,0,,1738335,5.393747,
Slovenia,SVN,1972,8.857557,4.057404,4.087663,0.310414,0.402077,0,,1752233,5.005092,
Slovenia,SVN,1973,10.583616,3.74335,6.127679,0.307456,0.405131,0,,1766697,5.928459,
Slovenia,SVN,1974,10.621182,3.860394,6.002657,0.337929,0.420202,0,,1776132,5.897465,
Slovenia,SVN,1975,11.073937,4.200976,6.082326,0.345265,0.445371,0,,1793581,6.09448,
Slovenia,SVN,1976,11.420387,4.131783,6.461811,0.359836,0.466957,0,,1820249,6.22859,
Slovenia,SVN,1977,11.092908,3.825507,6.39905,0.389953,0.478399,0,,1842377,5.994971,
Slovenia,SVN,1978,12.394643,3.836916,7.637569,0.422838,0.49732,0,,1862548,6.637455,
Slovenia,SVN,1979,13.479734,3.980625,8.493897,0.4993,0.505913,0,,1882599,7.152589,
Slovenia,SVN,1980,13.241082,3.863934,8.213367,0.633922,0.512861,0.016998,,1901315,6.963237,
Slovenia,SVN,1981,14.39294,5.832151,7.174513,0.787745,0.579518,0.019012,,1906531,7.510718,
Slovenia,SVN,1982,13.205202,4.854656,6.955397,0.823429,0.553567,0.018154,,1910334,6.849328,
Slovenia,SVN,1983,14.222216,5.64512,7.134239,0.878341,0.548089,0.016427,,1922321,7.341507,
Slovenia,SVN,1984,15.000343,6.325555,7.069412,1.054122,0.5349,0.016354,,1932154,7.711699,
Slovenia,SVN,1985,15.301302,6.549785,7.136196,1.084461,0.511839,0.019022,,1941641,7.836702,
Slovenia,SVN,1986,15.980088,6.589687,7.75117,1.118215,0.502219,0.018797,,1965964,8.154979,
Slovenia,SVN,1987,15.576296,6.452554,7.358398,1.26903,0.473952,0.022361,,1989776,7.920842,
Slovenia,SVN,1988,16.144544,6.457798,7.873117,1.269199,0.521876,0.022554,,1995196,8.180691,
Slovenia,SVN,1989,16.064745,6.607935,7.596073,1.359458,0.477201,0.024078,,1996351,8.11277,
Slovenia,SVN,1990,15.094849,7.127529,5.384762,1.739789,0.470454,0.100819,0.271496,1998161,7.600537,
Slovenia,SVN,1991,13.974238,6.359532,5.121905,1.76785,0.41674,0.093018,0.215194,1999429,7.022947,
Slovenia,SVN,1992,13.88342,6.818207,4.908832,1.47784,0.384853,0.120024,0.173664,1996498,6.971898,1.169
Slovenia,SVN,1993,14.247177,6.293279,5.907301,1.476789,0.28868,0.107873,0.173253,1991746,7.153328,0.576
Slovenia,SVN,1994,14.636503,5.965098,6.473041,1.519088,0.382652,0.103696,0.192928,1989443,7.349675,1.883
Slovenia,SVN,1995,15.35418,6.070313,7.058082,1.531938,0.406124,0.118293,0.16943,1989872,7.711383,0.814
Slovenia,SVN,1996,15.999325,5.590628,8.068234,1.634098,0.436074,0.115323,0.154967,1988628,8.037168,-0.1
Slovenia,SVN,1997,16.50685,6.021695,8.197661,1.566635,0.441487,0.12321,0.156163,1985956,8.295617,0.484
Slovenia,SVN,1998,16.038877,6.180707,7.50059,1.627367,0.460135,0.116258,0.153821,1981629,8.066714,1.379
Slovenia,SVN,1999,15.41235,5.562565,7.446393,1.669466,0.464529,0.117263,0.152133,1983045,7.759479,0.885
Slovenia,SVN,2000,15.05369,5.819048,6.79214,1.704946,0.490674,0.117595,0.129287,1988925,7.586249,1.8
Slovenia,SVN,2001,16.302567,6.487862,7.285781,1.750189,0.504962,0.134937,0.138837,1992060,8.223291,1.724
Slovenia,SVN,2002,16.564489,6.897399,7.235614,1.713865,0.443472,0.1438,0.130338,1994530,8.350017,1.525
Slovenia,SVN,2003,16.271331,6.484226,7.157733,1.884429,0.451411,0.158469,0.135063,1995733,8.178969,1.46
Slovenia,SVN,2004,16.704502,6.685963,7.354102,1.898189,0.473211,0.161019,0.132018,1997012,8.365963,0.765
Slovenia,SVN,2005,16.932322,6.649171,7.536339,1.927768,0.486733,0.165555,0.166756,2000474,8.445984,0.517
Slovenia,SVN,2006,17.178324,6.696687,7.708163,1.902045,0.511557,0.179962,0.17991,2006868,8.531277,0.904
Slovenia,SVN,2007,17.342812,6.94125,7.607026,1.885773,0.542903,0.186811,0.179048,2018122,8.571848,2.205
Slovenia,SVN,2008,18.278409,6.679762,8.783996,1.87762,0.593026,0.171671,0.172334,2021316,8.986289,1.612
Slovenia,SVN,2009,16.204024,6.141165,7.570724,1.785153,0.421515,0.173348,0.112119,2039669,7.921489,1.667
Slovenia,SVN,2010,16.459522,6.28357,7.623803,1.881926,0.358349,0.174098,0.137775,2048583,8.000596,0.808
Slovenia,SVN,2011,16.358579,6.326528,7.655853,1.750606,0.305827,0.186618,0.133147,2052843,7.920093,1.391
Slovenia,SVN,2012,15.760511,5.992192,7.461839,1.684006,0.31582,0.189898,0.116757,2057159,7.61615,1.967
Slovenia,SVN,2013,15.133322,5.740609,7.102744,1.642544,0.391087,0.154708,0.101629,2059953,7.302409,1.27
Slovenia,SVN,2014,13.56817,4.505375,6.946662,1.488253,0.41828,0.110616,0.098983,2061980,6.539139,2.474
Slovenia,SVN,2015,13.653307,4.615338,6.874236,1.578428,0.367208,0.116882,0.101214,2063531,6.561371,2.171
Slovenia,SVN,2016,14.464584,4.963894,7.240179,1.683866,0.34372,0.12983,0.103096,2065042,6.920787,2.091
Slovenia,SVN,2017,14.622025,4.906708,7.310981,1.753276,0.410234,0.139165,0.101662,2066388,6.968205,1.765
Slovenia,SVN,2018,14.526712,4.792092,7.326315,1.720399,0.450078,0.130953,0.106875,2073894,6.898023,2.452
Slovenia,SVN,2019,14.048142,4.530459,7.056562,1.753026,0.477618,0.124603,0.105873,2088385,6.648746,2.367
Slovenia,SVN,2020,12.866237,4.392651,6.019196,1.749733,0.474881,0.125095,0.104681,2102419,6.07574,2.26
Slovenia,SVN,2021,12.54933,3.614252,6.3875,1.842921,0.474881,0.125095,0.104681,2108079,5.921143,1.565
Spain,ESP,1961,53.606856,33.57919,16.752952,0,3.274714,0,,30739250,1.745477,0.746
Spain,ESP,1962,59.97585,34.51488,21.85576,0,3.60521,0,,31023366,1.931426,0.428
Spain,ESP,1963,58.742903,34.47824,20.430464,0.003664,3.830535,0,,31296651,1.871475,-0.213
Spain,ESP,1964,64.323808,32.543648,27.575264,0.003664,4.201232,0,,31609195,2.026097,0.498
Spain,ESP,1965,71.02045,34.470912,31.752224,0.007328,4.789986,0,,31954292,2.211647,-0.175
Spain,ESP,1966,77.617014,31.920768,39.714096,0.014656,5.967494,0,,32283194,2.390992,0.415
Spain,ESP,1967,86.393976,32.140608,47.588032,0.007328,6.658008,0,,32682947,2.632821,0.16
Spain,ESP,1968,97.017236,32.735412,56.885747,0.003664,7.392413,0,,33113134,2.925944,0.1
Spain,ESP,1969,96.736943,32.795223,55.749314,0.128235,8.064171,0,,33441054,2.889351,-0.292
Spain,ESP,1970,116.766485,36.378715,71.969695,0.164875,8.2532,0,,33814531,3.455385,0.126
Spain,ESP,1971,128.458554,35.130432,84.077808,0.817072,8.433242,0,,34224490,3.763402,-0.752
Spain,ESP,1972,144.716261,36.184749,97.342691,1.626775,9.562046,0,,34604469,4.192831,-0.839
Spain,ESP,1973,154.957336,35.11944,106.816592,2.158096,10.863208,0,,34988947,4.440274,-0.173
Spain,ESP,1974,172.665693,36.74992,123.1104,2.07016,10.735213,0,,35373335,4.88724,-0.449
Spain,ESP,1975,181.053621,41.140223,125.809644,2.539203,11.564552,0,,35757900,5.06296,-0.106
Spain,ESP,1976,197.745948,40.61544,141.7968,3.312256,12.021452,0,,36137812,5.471806,-0.383
Spain,ESP,1977,194.829091,44.356384,134.131712,3.066768,13.274227,0,,36511638,5.335871,-0.177
Spain,ESP,1978,199.513877,36.230295,145.943453,3.088808,14.251321,0,,36864898,5.411948,0.086
Spain,ESP,1979,202.746548,42.153561,144.010928,3.506385,13.075674,0,,37191330,5.451793,0.259
Spain,ESP,1980,213.911907,49.251488,147.633552,3.986432,13.040435,0,,37491165,5.705586,0.162
Spain,ESP,1981,206.096203,56.761684,131.623208,4.407714,13.303598,0,,37758631,5.458252,0.321
Spain,ESP,1982,208.598534,66.296416,123.91648,4.788848,13.59679,0,,37986012,5.492015,0.692
Spain,ESP,1983,203.435147,69.348528,115.045936,5.038,14.002683,0,,38171525,5.329747,0.529
Spain,ESP,1984,197.6672,69.517072,111.814288,4.785184,11.550656,0,,38330364,5.156994,-0.185
Spain,ESP,1985,199.931395,75.007111,108.621259,5.382514,10.920511,0,,38469512,5.196814,0.464
Spain,ESP,1986,189.112664,73.439802,99.717504,5.023247,10.778226,0.153885,,38584624,4.900459,0.232
Spain,ESP,1987,189.50805,70.319488,103.310144,5.485008,10.254178,0.139232,,38684815,4.897541,0.694
Spain,ESP,1988,197.457895,60.992068,117.568934,7.507674,11.24632,0.142899,,38766939,5.09152,0.762
Spain,ESP,1989,224.885414,75.42466,127.150185,10.123796,12.040211,0.146562,,38827764,5.788956,1.002
Spain,ESP,1990,231.328439,79.876376,122.327018,12.076059,12.279006,1.768993,3.000987,38867322,5.948293,1.412
Spain,ESP,1991,241.074298,82.396347,128.803076,13.475624,11.700779,1.753761,2.944711,38966376,6.181858,0.171
Spain,ESP,1992,249.939228,85.649652,134.553241,14.585486,10.438315,1.854891,2.857643,39157685,6.375635,0.273
Spain,ESP,1993,241.298918,82.449019,130.04177,14.184076,9.913558,1.838398,2.872097,39361262,6.121146,-0.095
Spain,ESP,1994,253.803789,82.940908,138.906152,15.228302,11.498993,2.089437,3.139996,39549108,6.405349,0.997
Spain,ESP,1995,267.577468,85.879299,145.250782,18.895139,12.364557,1.863344,3.324347,39724050,6.720591,1.387
Spain,ESP,1996,255.04906,72.659255,143.823659,21.306301,12.114612,1.794349,3.350885,39889852,6.376789,0.655
Spain,ESP,1997,267.589849,75.331434,146.687953,27.506457,12.751534,1.815074,3.497397,40057389,6.659769,1.467
Spain,ESP,1998,276.184605,73.455559,154.789802,28.480628,13.808942,1.94209,3.707584,40223509,6.842628,1.116
Spain,ESP,1999,299.72214,83.53114,163.294663,32.520403,14.431604,1.993692,3.950638,40386875,7.392838,0.741
Spain,ESP,2000,311.674624,88.321494,165.052201,37.172468,14.727624,2.132561,4.268277,40567864,7.650024,0.742
Spain,ESP,2001,313.620597,81.098083,171.189678,39.990182,15.014369,2.037955,4.29033,40850412,7.655547,1.344
Spain,ESP,2002,333.730307,90.916846,175.679221,45.048964,15.530168,2.068617,4.486492,41431558,8.046026,0.743
Spain,ESP,2003,338.04587,84.293098,179.938233,51.303426,16.037506,1.900389,4.573219,42187645,8.004824,1.529
Spain,ESP,2004,354.827957,87.367004,185.389258,58.762093,16.292143,2.233623,4.783836,42921895,8.25956,0.927
Spain,ESP,2005,370.065779,87.765558,189.451699,68.937969,16.791774,2.296656,4.822123,43653155,8.47116,0.824
Spain,ESP,2006,361.12033,77.952428,184.882685,74.038402,16.744749,2.416184,5.085883,44397319,8.129161,1.459
Spain,ESP,2007,368.985581,84.629074,184.494471,75.655576,16.82391,2.565329,4.817222,45226803,8.155138,0.767
Spain,ESP,2008,337.182422,59.334167,174.472981,82.552072,14.389498,2.304122,4.129581,45954106,7.335389,0.8
Spain,ESP,2009,297.7478,45.080875,162.251827,73.709926,11.401951,2.256497,3.046724,46362946,6.421439,1.286
Spain,ESP,2010,284.282684,36.352366,157.646533,73.658981,11.197403,2.279813,3.14759,46576897,6.104053,0.835
Spain,ESP,2011,285.132255,54.21535,147.313722,68.060346,9.522689,2.739058,3.281089,46742697,6.101796,1.539
Spain,ESP,2012,279.384956,63.252868,135.963781,65.115347,8.754204,3.379174,2.919581,46773055,5.975371,0.958
Spain,ESP,2013,253.102713,49.190519,130.466471,59.096933,7.642356,3.834517,2.871917,46620045,5.430986,0.818
Spain,ESP,2014,255.4591,54.142112,131.138517,54.292446,8.896821,4.064612,2.924593,46480882,5.497935,1.517
Spain,ESP,2015,272.16466,61.840899,137.710148,56.649537,9.216019,3.706671,3.041386,46444832,5.861658,1.432
Spain,ESP,2016,261.227657,45.677289,141.796009,57.702443,9.413649,3.763629,2.874637,46484062,5.621025,1.642
Spain,ESP,2017,275.053205,53.592704,142.571508,62.580146,9.448701,3.823099,3.037047,46593236,5.904435,1.973
Spain,ESP,2018,270.052271,48.066131,143.531398,61.902589,9.667446,3.793986,3.090723,46797754,5.771329,1.069
Spain,ESP,2019,251.825149,23.622477,141.220887,71.252814,9.064168,3.644884,3.019919,47134837,5.343047,1.446
Spain,ESP,2020,213.339721,14.300041,120.283595,64.320816,8.191764,3.558305,2.685201,47365655,4.504277,1.972
Spain,ESP,2021,233.649543,18.575481,133.112623,67.109056,8.608877,3.558305,2.685201,47415750,4.920291,1.312
Sweden,SWE,1961,48.799507,9.386463,37.908562,0,1.504481,0,,7519998,6.475252,1.568
Sweden,SWE,1962,51.272587,8.676352,41.077104,0,1.519131,0,,7561588,6.761843,-0.685
Sweden,SWE,1963,55.313057,8.801511,44.879644,0,1.631902,0,,7604328,7.246634,-0.454
Sweden,SWE,1964,60.36807,8.753296,49.823072,0,1.791702,0,,7661354,7.848344,0.398
Sweden,SWE,1965,62.562213,7.866147,52.831787,0,1.864279,0,,7733853,8.066557,-0.217
Sweden,SWE,1966,72.51736,7.565778,63.094557,0,1.857025,0,,7807797,9.273354,-1.665
Sweden,SWE,1967,68.929739,7.540512,59.463056,0,1.926171,0,,7867931,8.744495,0.835
Sweden,SWE,1968,77.606031,6.617184,69.055408,0,1.933439,0,,7912273,9.776798,-0.925
Sweden,SWE,1969,86.381133,6.470624,77.955264,0,1.955245,0,,7968072,10.81991,-0.205
Sweden,SWE,1970,92.287025,6.987248,83.286384,0,2.013393,0,,8042801,11.49607,-1.093
Sweden,SWE,1971,84.508866,6.316736,76.236848,0,1.955282,0,,8098334,10.467025,0.034
Sweden,SWE,1972,84.703225,5.42272,77.358032,0,1.922473,0,,8122300,10.434367,0.794
Sweden,SWE,1973,87.289525,5.803776,79.391552,0,2.094197,0,,8136312,10.70126,1.147
Sweden,SWE,1974,79.822837,5.782057,72.392971,0,1.647809,0,,8159955,9.742626,0.938
Sweden,SWE,1975,80.760118,7.086498,72.11812,0,1.5555,0,,8192437,9.819566,1.576
Sweden,SWE,1976,88.240856,6.57688,80.230608,0,1.433368,0,,8222286,10.699759,-0.107
Sweden,SWE,1977,85.740394,5.375088,79.054464,0,1.310842,0,,8251540,10.37361,-0.461
Sweden,SWE,1978,79.476488,5.668208,72.627808,0,1.180472,0,,8275599,9.597104,-0.069
Sweden,SWE,1979,84.868579,6.877328,76.790112,0,1.201139,0,,8293678,10.230019,-1.087
Sweden,SWE,1980,71.713685,6.408009,64.072758,0,1.232919,0,,8310531,8.627975,-0.566
Sweden,SWE,1981,69.388504,5.463024,62.756992,0,1.168488,0,,8320503,8.333267,-0.223
Sweden,SWE,1982,62.256745,6.730768,54.362768,0,1.163209,0,,8325263,7.46419,-0.129
Sweden,SWE,1983,58.268315,7.848288,49.284464,0,1.135563,0,,8329033,6.973976,0.917
Sweden,SWE,1984,57.308088,9.738912,46.356928,0,1.212248,0,,8336605,6.845789,0.589
Sweden,SWE,1985,62.364008,11.74312,49.383392,0.157552,1.079944,0,,8350386,7.433213,-1.028
Sweden,SWE,1986,62.009779,11.768768,48.782496,0.414032,1.044483,0,,8369829,7.371769,-0.488
Sweden,SWE,1987,59.694709,11.185505,46.80839,0.55323,1.147584,0,,8397804,7.074514,-1.196
Sweden,SWE,1988,57.425122,11.057952,44.506608,0.710816,1.149746,0,,8436489,6.781317,0.731
Sweden,SWE,1989,55.520775,10.794144,42.531712,0.948976,1.245943,0,,8492964,6.52803,2.002
Sweden,SWE,1990,57.58009,11.76066,42.020658,1.616644,1.271954,0.336225,0.57395,8558835,6.735769,1.697
Sweden,SWE,1991,57.950551,11.84504,42.404064,1.743957,1.137052,0.283735,0.536703,8617375,6.743006,1.028
Sweden,SWE,1992,57.6889,11.107189,42.684496,2.022703,1.089036,0.311279,0.474197,8668067,6.676746,1.378
Sweden,SWE,1993,57.725985,11.051815,42.629929,2.09287,1.092101,0.344695,0.514574,8718561,6.647851,0.813
Sweden,SWE,1994,60.186577,11.24324,44.867568,2.058762,1.109469,0.295118,0.61242,8780745,6.899393,0.201
Sweden,SWE,1995,59.605074,11.239415,44.07451,2.093721,1.2962,0.336777,0.56445,8826939,6.805401,1.27
Sweden,SWE,1996,63.521837,12.410754,46.718489,2.258479,1.224911,0.321985,0.58722,8840998,7.230309,-0.153
Sweden,SWE,1997,58.425368,10.804571,43.268231,2.288827,1.105406,0.357825,0.600509,8846062,6.633315,0.99
Sweden,SWE,1998,58.893226,11.126235,43.347666,2.26482,1.133438,0.365024,0.656043,8850974,6.670707,0.569
Sweden,SWE,1999,56.031844,10.052946,41.606654,2.194564,1.139193,0.375162,0.663324,8857874,6.332086,1.369
Sweden,SWE,2000,54.890663,10.118513,40.3545,2.116386,1.287709,0.374345,0.639212,8872109,6.187622,1.729
Sweden,SWE,2001,55.821961,10.957757,40.10533,2.436099,1.331587,0.372661,0.618526,8895960,6.274423,1.078
Sweden,SWE,2002,56.791591,11.435414,40.544885,2.482448,1.280327,0.367806,0.680712,8924958,6.362482,1.571
Sweden,SWE,2003,57.371496,11.563022,41.237655,2.303516,1.206008,0.395722,0.665572,8958229,6.401993,0.92
Sweden,SWE,2004,56.682884,11.829304,40.284295,2.238209,1.284427,0.386938,0.659711,8993531,6.295116,1.201
Sweden,SWE,2005,54.066087,10.959664,38.771372,1.907414,1.315105,0.36416,0.748371,9029572,5.973006,1.828
Sweden,SWE,2006,53.885099,10.707015,38.165905,2.08537,1.44226,0.811787,0.672762,9080505,5.91837,1.492
Sweden,SWE,2007,53.151971,10.801239,37.221166,2.19445,1.339477,0.848032,0.747607,9148092,5.799912,1.94
Sweden,SWE,2008,51.070465,10.367231,35.822766,1.920966,1.396012,0.861414,0.702075,9219637,5.533532,1.965
Sweden,SWE,2009,47.421459,7.390039,34.842107,2.513168,1.263165,0.864407,0.548572,9298515,5.098307,1.438
Sweden,SWE,2010,53.287345,10.342355,36.625935,3.469161,1.32368,0.825341,0.700873,9378126,5.679907,-0.274
Sweden,SWE,2011,49.405178,9.496558,34.260014,2.755166,1.361026,0.833585,0.69883,9449213,5.218459,1.278
Sweden,SWE,2012,46.918582,8.666913,32.877225,2.391374,1.479022,0.838308,0.665739,9519374,4.909862,1.322
Sweden,SWE,2013,45.351341,8.743297,31.477772,2.369466,1.402117,0.69892,0.659769,9600379,4.700141,0.863
Sweden,SWE,2014,43.477929,8.115844,30.553853,2.062101,1.399259,0.772619,0.574253,9696110,4.460415,2.711
Sweden,SWE,2015,43.741733,8.152132,30.67535,1.974905,1.536918,0.821793,0.580635,9799186,4.441079,2.081
Sweden,SWE,2016,43.415985,8.00221,30.369447,2.266186,1.553613,0.639619,0.584911,9923085,4.361961,1.85
Sweden,SWE,2017,42.704238,8.473792,29.50231,1.816615,1.484312,0.800675,0.626533,10057698,4.245718,1.593
Sweden,SWE,2018,42.094909,8.046477,29.172925,1.89366,1.607177,0.825032,0.549638,10175214,4.142263,1.849
Sweden,SWE,2019,40.982492,8.092101,28.705403,1.777568,1.349386,0.536187,0.521847,10278887,3.991313,1.572
Sweden,SWE,2020,36.515101,6.662655,26.157097,1.446498,1.272062,0.444958,0.531832,10353442,3.521575,2.953
Sweden,SWE,2021,35.848949,5.553458,26.562522,1.484117,1.272062,0.444958,0.531832,10415811,3.424918,1.85
Switzerland,CHE,1961,20.360943,5.979648,12.600496,0,1.780799,0,,5434294,3.746487,0.991
Switzerland,CHE,1962,24.123366,6.250784,16.03,0,1.842582,0,,5573815,4.327669,-0.354
Switzerland,CHE,1963,29.07036,7.408608,19.891856,0,1.769896,0,,5694247,5.104831,-0.864
Switzerland,CHE,1964,28.129375,5.173568,20.818848,0,2.136959,0,,5789228,4.858483,0.144
Switzerland,CHE,1965,30.328936,4.425578,23.908377,0,1.994981,0,,5856472,5.178196,-0.785
Switzerland,CHE,1966,31.489261,3.565487,25.786567,0,2.137208,0,,5918002,5.320407,0.468
Switzerland,CHE,1967,32.519439,2.748309,27.70296,0.003664,2.064506,0,,5991785,5.42684,0.554
Switzerland,CHE,1968,35.981327,2.410912,31.411472,0.021984,2.136959,0,,6067714,5.929485,-0.062
Switzerland,CHE,1969,38.046963,2.315425,33.463755,0.025646,2.242137,0,,6136387,6.199806,-0.076
Switzerland,CHE,1970,40.244319,2.154628,35.635643,0.08428,2.369769,0,,6180877,6.510733,-0.486
Switzerland,CHE,1971,41.888012,1.461936,37.643936,0.20152,2.58062,0,,6213399,6.741226,-0.069
Switzerland,CHE,1972,42.915935,1.30072,38.534288,0.25648,2.824447,0,,6260956,6.854318,-0.064
Switzerland,CHE,1973,46.202676,1.234768,41.773264,0.34808,2.846564,0,,6307347,7.325199,-0.063
Switzerland,CHE,1974,41.427069,1.04424,37.050368,0.736464,2.595997,0,,6341405,6.532984,0.083
Switzerland,CHE,1975,39.051355,0.773104,35.233024,1.183472,1.861755,0,,6338632,6.161204,0.613
Switzerland,CHE,1976,40.437369,0.736464,36.709616,1.238432,1.752857,0,,6302504,6.416518,0.357
Switzerland,CHE,1977,41.038076,0.945312,36.874496,1.414304,1.803964,0,,6281174,6.533855,0.165
Switzerland,CHE,1978,42.170261,0.882947,37.904452,1.553401,1.829461,0,,6281738,6.713378,-0.369
Switzerland,CHE,1979,39.864964,0.89027,35.292069,1.736576,1.946048,0,,6294365,6.333617,-0.07
Switzerland,CHE,1980,40.490605,1.28618,35.118953,1.982403,2.103069,0,,6319408,6.407641,-0.202
Switzerland,CHE,1981,38.81239,1.916272,32.605936,2.139776,2.150406,0,,6354074,6.10863,-0.023
Switzerland,CHE,1982,36.585737,1.868453,30.426474,2.260462,2.030348,0,,6391309,5.724615,0.572
Switzerland,CHE,1983,40.022811,1.952733,33.559169,2.483965,2.026945,0,,6418773,6.235624,0.859
Switzerland,CHE,1984,39.12872,2.000731,32.286526,2.770243,2.071219,0,,6441865,6.074521,-0.34
Switzerland,CHE,1985,39.780898,2.000544,32.770816,2.901888,2.10765,0,,6470365,6.148683,-0.336
Switzerland,CHE,1986,42.246574,1.718416,35.383248,2.971504,2.173406,0,,6504124,6.495947,0.232
Switzerland,CHE,1987,40.205245,1.608496,33.126224,3.184016,2.286509,0,,6545106,6.143408,-0.021
Switzerland,CHE,1988,40.662425,1.384992,33.613536,3.206,2.457897,0,,6593386,6.167823,0.904
Switzerland,CHE,1989,39.419076,1.377792,31.846783,3.488452,2.706049,0,,6646912,5.931063,1.126
Switzerland,CHE,1990,44.159882,1.466628,35.94588,3.878273,2.580789,0.026342,0.261969,6715519,6.579544,1.401
Switzerland,CHE,1991,46.133385,1.211279,38.046137,4.33456,2.248477,0.039182,0.253751,6799978,6.788921,0.306
Switzerland,CHE,1992,46.016512,0.89649,38.181343,4.544877,2.107596,0.036222,0.249984,6875364,6.695084,0.948
Switzerland,CHE,1993,43.61187,0.76348,35.887402,4.75685,1.913097,0.039901,0.25114,6938265,6.287645,0.544
Switzerland,CHE,1994,42.676629,0.778221,34.821074,4.683868,2.109604,0.040821,0.243041,6993795,6.10404,1.842
Switzerland,CHE,1995,43.419264,0.797068,35.208555,5.144292,1.98939,0.038926,0.241031,7040687,6.169001,0.984
Switzerland,CHE,1996,44.107436,0.5755,35.878412,5.585884,1.790952,0.044463,0.232224,7071850,6.238948,0.015
Switzerland,CHE,1997,43.047483,0.499929,35.270188,5.404134,1.606953,0.041654,0.224626,7088906,6.074149,1.05
Switzerland,CHE,1998,44.622854,0.439439,36.741925,5.567089,1.607489,0.042367,0.224546,7110001,6.27764,1.097
Switzerland,CHE,1999,44.445646,0.453229,36.341156,5.776442,1.605863,0.042555,0.226401,7143991,6.222965,0.969
Switzerland,CHE,2000,43.622369,0.644585,35.224161,5.758819,1.724933,0.038867,0.231004,7184250,6.073797,1.409
Switzerland,CHE,2001,45.077498,0.653786,36.396544,5.997844,1.757878,0.041187,0.23026,7229854,6.239616,1.437
